E9WnmMQlo1Jw1yqwkp_GoA;1,3168ms;0,3137ms;1,0031ms
5DQJldZiE79YW0BbHMMoYw;2,9058ms;1,4034ms;1,5024ms
E9WnmMQlo1Jw1yqwkp_GoA;2,3613ms;1,4683ms;0,893ms
BQOiJzWjsR5hfeqeoLbbiA;2,9961ms;1,953ms;1,0431ms
5DQJldZiE79YW0BbHMMoYw;3,1497ms;2,0502ms;1,0995ms
BQOiJzWjsR5hfeqeoLbbiA;1,0744ms;0,3676ms;0,7068ms
5DQJldZiE79YW0BbHMMoYw;1,0772ms;0,2379ms;0,8393ms
E9WnmMQlo1Jw1yqwkp_GoA;2,9199ms;1,4801ms;1,4398ms
BQOiJzWjsR5hfeqeoLbbiA;2,0298ms;0,2989ms;1,7309ms
E9WnmMQlo1Jw1yqwkp_GoA;1,5324ms;0,4662ms;1,0662ms
5DQJldZiE79YW0BbHMMoYw;1,6253ms;0,5799ms;1,0454ms
E9WnmMQlo1Jw1yqwkp_GoA;1,5155ms;0,4312ms;1,0843ms
Wl97MJrVsLXItT_uHf5peA;18,3152ms;1,0099ms;17,3053ms
5DQJldZiE79YW0BbHMMoYw;1,0648ms;0,3946ms;0,6702ms
7tNFXLJAqiMzsh3Bu2WxxQ;15,9992ms;1,0018ms;14,9974ms
BIZSX3aczb0WOx6Yok8Qqg;19,1285ms;0,9825ms;18,146ms
BQOiJzWjsR5hfeqeoLbbiA;3,4022ms;1,5245ms;1,8777ms
E9WnmMQlo1Jw1yqwkp_GoA;1,9455ms;0,8487ms;1,0968ms
BQOiJzWjsR5hfeqeoLbbiA;1,1853ms;0,4806ms;0,7047ms
E9WnmMQlo1Jw1yqwkp_GoA;1,444ms;0,3549ms;1,0891ms
BQOiJzWjsR5hfeqeoLbbiA;1,0727ms;0,3194ms;0,7533ms
5DQJldZiE79YW0BbHMMoYw;2,6763ms;1,7181ms;0,9582ms
BQOiJzWjsR5hfeqeoLbbiA;1,4847ms;0,41ms;1,0747ms
E9WnmMQlo1Jw1yqwkp_GoA;1,1161ms;0,3076ms;0,8085ms
5DQJldZiE79YW0BbHMMoYw;1,1145ms;0,3097ms;0,8048ms
BQOiJzWjsR5hfeqeoLbbiA;2,1897ms;0,3141ms;1,8756ms
E9WnmMQlo1Jw1yqwkp_GoA;0,9681ms;0,3073ms;0,6608ms
5DQJldZiE79YW0BbHMMoYw;2,1874ms;0,3249ms;1,8625ms
5DQJldZiE79YW0BbHMMoYw;1,0783ms;0,346ms;0,7323ms
BQOiJzWjsR5hfeqeoLbbiA;2,7987ms;1,4917ms;1,307ms
E9WnmMQlo1Jw1yqwkp_GoA;2,8369ms;1,8412ms;0,9957ms
E9WnmMQlo1Jw1yqwkp_GoA;1,1134ms;0,3936ms;0,7198ms
BQOiJzWjsR5hfeqeoLbbiA;1,0292ms;0,3472ms;0,682ms
5DQJldZiE79YW0BbHMMoYw;2,4587ms;1,5901ms;0,8686ms
E9WnmMQlo1Jw1yqwkp_GoA;0,8503ms;0,2353ms;0,615ms
BQOiJzWjsR5hfeqeoLbbiA;0,9548ms;0,2892ms;0,6656ms
Wl97MJrVsLXItT_uHf5peA;16,4964ms;0,3858ms;16,1106ms
BIZSX3aczb0WOx6Yok8Qqg;15,6532ms;0,3454ms;15,3078ms
7tNFXLJAqiMzsh3Bu2WxxQ;15,8204ms;0,4013ms;15,4191ms
5DQJldZiE79YW0BbHMMoYw;3,6746ms;2,7615ms;0,9131ms
5DQJldZiE79YW0BbHMMoYw;1,0853ms;0,2856ms;0,7997ms
E9WnmMQlo1Jw1yqwkp_GoA;3,4879ms;1,9188ms;1,5691ms
BQOiJzWjsR5hfeqeoLbbiA;3,6152ms;1,824ms;1,7912ms
E9WnmMQlo1Jw1yqwkp_GoA;0,8459ms;0,2577ms;0,5882ms
5DQJldZiE79YW0BbHMMoYw;0,9272ms;0,4246ms;0,5026ms
BQOiJzWjsR5hfeqeoLbbiA;2,5222ms;1,5231ms;0,9991ms
BQOiJzWjsR5hfeqeoLbbiA;1,0575ms;0,3315ms;0,726ms
E9WnmMQlo1Jw1yqwkp_GoA;2,4456ms;1,3932ms;1,0524ms
5DQJldZiE79YW0BbHMMoYw;2,3532ms;1,4046ms;0,9486ms
5DQJldZiE79YW0BbHMMoYw;3,1399ms;1,7465ms;1,3934ms
E9WnmMQlo1Jw1yqwkp_GoA;2,8216ms;1,3449ms;1,4767ms
BQOiJzWjsR5hfeqeoLbbiA;3,3581ms;1,8569ms;1,5012ms
E9WnmMQlo1Jw1yqwkp_GoA;1,1441ms;0,3716ms;0,7725ms
5DQJldZiE79YW0BbHMMoYw;1,6493ms;0,4626ms;1,1867ms
Wl97MJrVsLXItT_uHf5peA;16,1328ms;0,944ms;15,1888ms
7tNFXLJAqiMzsh3Bu2WxxQ;16,0172ms;0,9161ms;15,1011ms
BIZSX3aczb0WOx6Yok8Qqg;17,4376ms;1,252ms;16,1856ms
BQOiJzWjsR5hfeqeoLbbiA;3,7549ms;2,2162ms;1,5387ms
5DQJldZiE79YW0BbHMMoYw;3,4055ms;1,4913ms;1,9142ms
BQOiJzWjsR5hfeqeoLbbiA;2,7174ms;1,1878ms;1,5296ms
E9WnmMQlo1Jw1yqwkp_GoA;4,1768ms;1,7754ms;2,4014ms
BQOiJzWjsR5hfeqeoLbbiA;2,7959ms;1,6798ms;1,1161ms
5DQJldZiE79YW0BbHMMoYw;3,0142ms;1,8896ms;1,1246ms
E9WnmMQlo1Jw1yqwkp_GoA;2,4677ms;1,4738ms;0,9939ms
5DQJldZiE79YW0BbHMMoYw;0,9129ms;0,2526ms;0,6603ms
BQOiJzWjsR5hfeqeoLbbiA;1,0321ms;0,3257ms;0,7064ms
E9WnmMQlo1Jw1yqwkp_GoA;1,4861ms;0,8105ms;0,6756ms
E9WnmMQlo1Jw1yqwkp_GoA;2,1359ms;1,1732ms;0,9627ms
5DQJldZiE79YW0BbHMMoYw;2,3746ms;1,5865ms;0,7881ms
BQOiJzWjsR5hfeqeoLbbiA;2,4005ms;1,4706ms;0,9299ms
E9WnmMQlo1Jw1yqwkp_GoA;1,1186ms;0,3609ms;0,7577ms
BQOiJzWjsR5hfeqeoLbbiA;1,0352ms;0,2373ms;0,7979ms
5DQJldZiE79YW0BbHMMoYw;0,828ms;0,2568ms;0,5712ms
7tNFXLJAqiMzsh3Bu2WxxQ;16,9959ms;0,3027ms;16,6932ms
Wl97MJrVsLXItT_uHf5peA;18,0883ms;0,428ms;17,6603ms
E9WnmMQlo1Jw1yqwkp_GoA;1,8769ms;0,2734ms;1,6035ms
BQOiJzWjsR5hfeqeoLbbiA;1,7253ms;0,2778ms;1,4475ms
5DQJldZiE79YW0BbHMMoYw;1,819ms;0,7813ms;1,0377ms
BIZSX3aczb0WOx6Yok8Qqg;18,5505ms;0,955ms;17,5955ms
E9WnmMQlo1Jw1yqwkp_GoA;0,9959ms;0,3427ms;0,6532ms
BQOiJzWjsR5hfeqeoLbbiA;1,1303ms;0,366ms;0,7643ms
5DQJldZiE79YW0BbHMMoYw;1,1238ms;0,4462ms;0,6776ms
BQOiJzWjsR5hfeqeoLbbiA;0,8607ms;0,2594ms;0,6013ms
5DQJldZiE79YW0BbHMMoYw;1,4603ms;0,304ms;1,1563ms
E9WnmMQlo1Jw1yqwkp_GoA;0,9678ms;0,2171ms;0,7507ms
5DQJldZiE79YW0BbHMMoYw;1,0248ms;0,3376ms;0,6872ms
BQOiJzWjsR5hfeqeoLbbiA;1,0396ms;0,2475ms;0,7921ms
E9WnmMQlo1Jw1yqwkp_GoA;1,0218ms;0,3343ms;0,6875ms
5DQJldZiE79YW0BbHMMoYw;0,8369ms;0,2479ms;0,589ms
BQOiJzWjsR5hfeqeoLbbiA;0,8816ms;0,2086ms;0,673ms
E9WnmMQlo1Jw1yqwkp_GoA;1,1622ms;0,4361ms;0,7261ms
5DQJldZiE79YW0BbHMMoYw;0,7583ms;0,219ms;0,5393ms
BQOiJzWjsR5hfeqeoLbbiA;2,0166ms;1,1879ms;0,8287ms
E9WnmMQlo1Jw1yqwkp_GoA;2,3488ms;1,4124ms;0,9364ms
5DQJldZiE79YW0BbHMMoYw;2,005ms;1,1997ms;0,8053ms
BQOiJzWjsR5hfeqeoLbbiA;0,8709ms;0,2439ms;0,627ms
E9WnmMQlo1Jw1yqwkp_GoA;1,1396ms;0,4508ms;0,6888ms
5DQJldZiE79YW0BbHMMoYw;1,1476ms;0,3443ms;0,8033ms
7tNFXLJAqiMzsh3Bu2WxxQ;16,1554ms;0,2984ms;15,857ms
Wl97MJrVsLXItT_uHf5peA;15,6562ms;0,3173ms;15,3389ms
5DQJldZiE79YW0BbHMMoYw;0,7578ms;0,1994ms;0,5584ms
E9WnmMQlo1Jw1yqwkp_GoA;2,1181ms;0,9537ms;1,1644ms
BQOiJzWjsR5hfeqeoLbbiA;2,4736ms;1,257ms;1,2166ms
BIZSX3aczb0WOx6Yok8Qqg;18,5937ms;0,318ms;18,2757ms
BQOiJzWjsR5hfeqeoLbbiA;1,2206ms;0,5313ms;0,6893ms
5DQJldZiE79YW0BbHMMoYw;2,5396ms;1,5739ms;0,9657ms
E9WnmMQlo1Jw1yqwkp_GoA;2,7661ms;2,0204ms;0,7457ms
E9WnmMQlo1Jw1yqwkp_GoA;1,6799ms;0,7563ms;0,9236ms
5DQJldZiE79YW0BbHMMoYw;2,7072ms;1,5371ms;1,1701ms
BQOiJzWjsR5hfeqeoLbbiA;2,5817ms;1,5725ms;1,0092ms
5DQJldZiE79YW0BbHMMoYw;0,974ms;0,3103ms;0,6637ms
BQOiJzWjsR5hfeqeoLbbiA;1,6353ms;0,7804ms;0,8549ms
E9WnmMQlo1Jw1yqwkp_GoA;1,9485ms;0,998ms;0,9505ms
5DQJldZiE79YW0BbHMMoYw;2,4731ms;1,2897ms;1,1834ms
BQOiJzWjsR5hfeqeoLbbiA;1,9931ms;1,1458ms;0,8473ms
E9WnmMQlo1Jw1yqwkp_GoA;2,2068ms;1,0484ms;1,1584ms
BQOiJzWjsR5hfeqeoLbbiA;0,9559ms;0,3307ms;0,6252ms
E9WnmMQlo1Jw1yqwkp_GoA;1,1655ms;0,3912ms;0,7743ms
7tNFXLJAqiMzsh3Bu2WxxQ;15,7142ms;0,9862ms;14,728ms
5DQJldZiE79YW0BbHMMoYw;2,4695ms;1,2907ms;1,1788ms
Wl97MJrVsLXItT_uHf5peA;16,6419ms;1,3118ms;15,3301ms
BIZSX3aczb0WOx6Yok8Qqg;15,0028ms;0,3053ms;14,6975ms
5DQJldZiE79YW0BbHMMoYw;1,0222ms;0,3168ms;0,7054ms
BQOiJzWjsR5hfeqeoLbbiA;1,8549ms;1,0227ms;0,8322ms
E9WnmMQlo1Jw1yqwkp_GoA;2,1847ms;1,3005ms;0,8842ms
E9WnmMQlo1Jw1yqwkp_GoA;1,6735ms;0,8257ms;0,8478ms
5DQJldZiE79YW0BbHMMoYw;1,8734ms;1,1273ms;0,7461ms
BQOiJzWjsR5hfeqeoLbbiA;1,708ms;0,9311ms;0,7769ms
E9WnmMQlo1Jw1yqwkp_GoA;0,985ms;0,2537ms;0,7313ms
BQOiJzWjsR5hfeqeoLbbiA;1,0233ms;0,2716ms;0,7517ms
5DQJldZiE79YW0BbHMMoYw;1,9995ms;1,2233ms;0,7762ms
BQOiJzWjsR5hfeqeoLbbiA;0,8816ms;0,2962ms;0,5854ms
E9WnmMQlo1Jw1yqwkp_GoA;1,7066ms;1,0259ms;0,6807ms
5DQJldZiE79YW0BbHMMoYw;3,1266ms;1,3914ms;1,7352ms
BQOiJzWjsR5hfeqeoLbbiA;2,1742ms;1,2715ms;0,9027ms
E9WnmMQlo1Jw1yqwkp_GoA;1,0515ms;0,3451ms;0,7064ms
BQOiJzWjsR5hfeqeoLbbiA;1,0037ms;0,334ms;0,6697ms
E9WnmMQlo1Jw1yqwkp_GoA;1,1868ms;0,4456ms;0,7412ms
5DQJldZiE79YW0BbHMMoYw;0,9838ms;0,258ms;0,7258ms
BIZSX3aczb0WOx6Yok8Qqg;14,3843ms;0,2935ms;14,0908ms
Wl97MJrVsLXItT_uHf5peA;15,4467ms;1,0468ms;14,3999ms
7tNFXLJAqiMzsh3Bu2WxxQ;16,5855ms;1,19ms;15,3955ms
E9WnmMQlo1Jw1yqwkp_GoA;1,5273ms;0,53ms;0,9973ms
5DQJldZiE79YW0BbHMMoYw;1,491ms;0,5633ms;0,9277ms
BQOiJzWjsR5hfeqeoLbbiA;1,6851ms;0,7299ms;0,9552ms
Wl97MJrVsLXItT_uHf5peA;14,9213ms;0,3021ms;14,6192ms
BIZSX3aczb0WOx6Yok8Qqg;15,4956ms;0,4079ms;15,0877ms
7tNFXLJAqiMzsh3Bu2WxxQ;16,5363ms;1,043ms;15,4933ms
E9WnmMQlo1Jw1yqwkp_GoA;2,0343ms;0,6715ms;1,3628ms
BQOiJzWjsR5hfeqeoLbbiA;2,9531ms;1,98ms;0,9731ms
5DQJldZiE79YW0BbHMMoYw;3,5868ms;2,2138ms;1,373ms
E9WnmMQlo1Jw1yqwkp_GoA;3,1348ms;1,6132ms;1,5216ms
5DQJldZiE79YW0BbHMMoYw;5,6666ms;1,2247ms;4,4419ms
BQOiJzWjsR5hfeqeoLbbiA;5,5877ms;1,9632ms;3,6245ms
E9WnmMQlo1Jw1yqwkp_GoA;1,4844ms;0,3668ms;1,1176ms
E9WnmMQlo1Jw1yqwkp_GoA;2,1249ms;0,5176ms;1,6073ms
5DQJldZiE79YW0BbHMMoYw;2,3337ms;1,173ms;1,1607ms
BQOiJzWjsR5hfeqeoLbbiA;3,1866ms;1,2816ms;1,905ms
5DQJldZiE79YW0BbHMMoYw;1,949ms;0,675ms;1,274ms
7tNFXLJAqiMzsh3Bu2WxxQ;16,908ms;0,3016ms;16,6064ms
BIZSX3aczb0WOx6Yok8Qqg;15,8769ms;1,0592ms;14,8177ms
E9WnmMQlo1Jw1yqwkp_GoA;2,672ms;1,473ms;1,199ms
Wl97MJrVsLXItT_uHf5peA;16,349ms;0,9506ms;15,3984ms
BQOiJzWjsR5hfeqeoLbbiA;3,0654ms;1,2633ms;1,8021ms
BQOiJzWjsR5hfeqeoLbbiA;1,5849ms;0,3585ms;1,2264ms
5DQJldZiE79YW0BbHMMoYw;3,5686ms;1,2937ms;2,2749ms
E9WnmMQlo1Jw1yqwkp_GoA;5,8598ms;2,3895ms;3,4703ms
E9WnmMQlo1Jw1yqwkp_GoA;1,2394ms;0,3622ms;0,8772ms
5DQJldZiE79YW0BbHMMoYw;5,5249ms;2,9771ms;2,5478ms
BQOiJzWjsR5hfeqeoLbbiA;5,6469ms;4,1603ms;1,4866ms
Wl97MJrVsLXItT_uHf5peA;16,121ms;0,2955ms;15,8255ms
BIZSX3aczb0WOx6Yok8Qqg;15,7392ms;0,8788ms;14,8604ms
BQOiJzWjsR5hfeqeoLbbiA;5,6848ms;2,9376ms;2,7472ms
E9WnmMQlo1Jw1yqwkp_GoA;6,5092ms;2,5482ms;3,961ms
7tNFXLJAqiMzsh3Bu2WxxQ;17,6837ms;0,9433ms;16,7404ms
5DQJldZiE79YW0BbHMMoYw;5,4928ms;3,4633ms;2,0295ms
E9WnmMQlo1Jw1yqwkp_GoA;1,8181ms;0,4246ms;1,3935ms
BQOiJzWjsR5hfeqeoLbbiA;4,0541ms;2,6975ms;1,3566ms
5DQJldZiE79YW0BbHMMoYw;3,9713ms;2,308ms;1,6633ms
E9WnmMQlo1Jw1yqwkp_GoA;3,3176ms;2,0085ms;1,3091ms
BQOiJzWjsR5hfeqeoLbbiA;1,9082ms;0,5172ms;1,391ms
BQOiJzWjsR5hfeqeoLbbiA;3,1053ms;0,6648ms;2,4405ms
5DQJldZiE79YW0BbHMMoYw;5,1619ms;3,9634ms;1,1985ms
BQOiJzWjsR5hfeqeoLbbiA;1,5516ms;0,3734ms;1,1782ms
5DQJldZiE79YW0BbHMMoYw;2,0704ms;0,4756ms;1,5948ms
E9WnmMQlo1Jw1yqwkp_GoA;5,9462ms;4,6727ms;1,2735ms
E9WnmMQlo1Jw1yqwkp_GoA;3,418ms;2,4199ms;0,9981ms
BQOiJzWjsR5hfeqeoLbbiA;3,9433ms;2,341ms;1,6023ms
5DQJldZiE79YW0BbHMMoYw;3,513ms;1,7469ms;1,7661ms
BQOiJzWjsR5hfeqeoLbbiA;1,2716ms;0,3666ms;0,905ms
5DQJldZiE79YW0BbHMMoYw;1,9654ms;1,3105ms;0,6549ms
E9WnmMQlo1Jw1yqwkp_GoA;3,8985ms;1,5031ms;2,3954ms
BQOiJzWjsR5hfeqeoLbbiA;2,1277ms;1,3091ms;0,8186ms
7tNFXLJAqiMzsh3Bu2WxxQ;25,5153ms;0,2987ms;25,2166ms
Wl97MJrVsLXItT_uHf5peA;26,7971ms;0,3478ms;26,4493ms
5DQJldZiE79YW0BbHMMoYw;1,8029ms;0,4835ms;1,3194ms
BIZSX3aczb0WOx6Yok8Qqg;26,3426ms;1,1598ms;25,1828ms
E9WnmMQlo1Jw1yqwkp_GoA;2,6314ms;1,4969ms;1,1345ms
5DQJldZiE79YW0BbHMMoYw;1,6698ms;0,5983ms;1,0715ms
BQOiJzWjsR5hfeqeoLbbiA;3,0258ms;1,7299ms;1,2959ms
BQOiJzWjsR5hfeqeoLbbiA;1,9553ms;0,3633ms;1,592ms
E9WnmMQlo1Jw1yqwkp_GoA;2,8955ms;1,9675ms;0,928ms
E9WnmMQlo1Jw1yqwkp_GoA;1,5464ms;0,4455ms;1,1009ms
5DQJldZiE79YW0BbHMMoYw;4,9522ms;3,2308ms;1,7214ms
BQOiJzWjsR5hfeqeoLbbiA;4,0159ms;2,7533ms;1,2626ms
BQOiJzWjsR5hfeqeoLbbiA;1,3249ms;0,3464ms;0,9785ms
5DQJldZiE79YW0BbHMMoYw;3,2657ms;2,4837ms;0,782ms
E9WnmMQlo1Jw1yqwkp_GoA;3,4475ms;2,1021ms;1,3454ms
BIZSX3aczb0WOx6Yok8Qqg;14,4073ms;0,2546ms;14,1527ms
7tNFXLJAqiMzsh3Bu2WxxQ;15,3613ms;0,4993ms;14,862ms
Wl97MJrVsLXItT_uHf5peA;14,6755ms;0,3772ms;14,2983ms
E9WnmMQlo1Jw1yqwkp_GoA;3,2856ms;1,6507ms;1,6349ms
5DQJldZiE79YW0BbHMMoYw;2,6799ms;1,6675ms;1,0124ms
BQOiJzWjsR5hfeqeoLbbiA;4,658ms;2,6227ms;2,0353ms
BQOiJzWjsR5hfeqeoLbbiA;1,4888ms;0,4671ms;1,0217ms
E9WnmMQlo1Jw1yqwkp_GoA;3,6779ms;2,5927ms;1,0852ms
5DQJldZiE79YW0BbHMMoYw;3,2933ms;2,3239ms;0,9694ms
E9WnmMQlo1Jw1yqwkp_GoA;1,2791ms;0,4379ms;0,8412ms
BQOiJzWjsR5hfeqeoLbbiA;3,3019ms;1,394ms;1,9079ms
BQOiJzWjsR5hfeqeoLbbiA;1,3671ms;0,5647ms;0,8024ms
5DQJldZiE79YW0BbHMMoYw;3,2004ms;2,2038ms;0,9966ms
E9WnmMQlo1Jw1yqwkp_GoA;3,1307ms;1,938ms;1,1927ms
E9WnmMQlo1Jw1yqwkp_GoA;1,8571ms;0,6102ms;1,2469ms
5DQJldZiE79YW0BbHMMoYw;1,5899ms;0,7931ms;0,7968ms
BQOiJzWjsR5hfeqeoLbbiA;5,2439ms;4,1969ms;1,047ms
E9WnmMQlo1Jw1yqwkp_GoA;2,9819ms;1,9888ms;0,9931ms
Wl97MJrVsLXItT_uHf5peA;20,3711ms;0,4731ms;19,898ms
7tNFXLJAqiMzsh3Bu2WxxQ;19,9761ms;0,4959ms;19,4802ms
BIZSX3aczb0WOx6Yok8Qqg;22,0507ms;1,0662ms;20,9845ms
5DQJldZiE79YW0BbHMMoYw;3,9654ms;1,9964ms;1,969ms
BQOiJzWjsR5hfeqeoLbbiA;5,7213ms;1,686ms;4,0353ms
5DQJldZiE79YW0BbHMMoYw;1,811ms;0,4959ms;1,3151ms
BQOiJzWjsR5hfeqeoLbbiA;1,4891ms;0,3763ms;1,1128ms
E9WnmMQlo1Jw1yqwkp_GoA;3,95ms;2,338ms;1,612ms
5DQJldZiE79YW0BbHMMoYw;1,5878ms;0,6805ms;0,9073ms
BQOiJzWjsR5hfeqeoLbbiA;1,5647ms;0,5121ms;1,0526ms
E9WnmMQlo1Jw1yqwkp_GoA;4,215ms;2,0135ms;2,2015ms
5DQJldZiE79YW0BbHMMoYw;3,4562ms;1,7704ms;1,6858ms
BQOiJzWjsR5hfeqeoLbbiA;3,7354ms;1,3548ms;2,3806ms
5DQJldZiE79YW0BbHMMoYw;1,7438ms;0,4616ms;1,2822ms
BQOiJzWjsR5hfeqeoLbbiA;2,826ms;1,9304ms;0,8956ms
E9WnmMQlo1Jw1yqwkp_GoA;4,5519ms;2,9038ms;1,6481ms
5DQJldZiE79YW0BbHMMoYw;3,1114ms;2,0049ms;1,1065ms
BQOiJzWjsR5hfeqeoLbbiA;1,6376ms;0,4665ms;1,1711ms
E9WnmMQlo1Jw1yqwkp_GoA;1,258ms;0,3554ms;0,9026ms
Wl97MJrVsLXItT_uHf5peA;20,1998ms;0,3658ms;19,834ms
BQOiJzWjsR5hfeqeoLbbiA;2,2904ms;1,2686ms;1,0218ms
E9WnmMQlo1Jw1yqwkp_GoA;2,3269ms;1,2811ms;1,0458ms
5DQJldZiE79YW0BbHMMoYw;2,2804ms;1,1667ms;1,1137ms
7tNFXLJAqiMzsh3Bu2WxxQ;22,1054ms;1,1669ms;20,9385ms
BIZSX3aczb0WOx6Yok8Qqg;22,1543ms;1,2169ms;20,9374ms
5DQJldZiE79YW0BbHMMoYw;1,6095ms;0,5224ms;1,0871ms
E9WnmMQlo1Jw1yqwkp_GoA;1,4506ms;0,6027ms;0,8479ms
BQOiJzWjsR5hfeqeoLbbiA;1,7569ms;0,7446ms;1,0123ms
BQOiJzWjsR5hfeqeoLbbiA;3,4085ms;0,6273ms;2,7812ms
5DQJldZiE79YW0BbHMMoYw;3,0707ms;0,9525ms;2,1182ms
E9WnmMQlo1Jw1yqwkp_GoA;3,578ms;1,8662ms;1,7118ms
BQOiJzWjsR5hfeqeoLbbiA;2,0125ms;0,7606ms;1,2519ms
BQOiJzWjsR5hfeqeoLbbiA;2,2987ms;0,9065ms;1,3922ms
E9WnmMQlo1Jw1yqwkp_GoA;4,1339ms;2,272ms;1,8619ms
5DQJldZiE79YW0BbHMMoYw;4,4786ms;2,7946ms;1,684ms
E9WnmMQlo1Jw1yqwkp_GoA;1,4206ms;0,6401ms;0,7805ms
Wl97MJrVsLXItT_uHf5peA;17,9029ms;0,9854ms;16,9175ms
7tNFXLJAqiMzsh3Bu2WxxQ;16,4453ms;0,6763ms;15,769ms
5DQJldZiE79YW0BbHMMoYw;3,1522ms;1,5552ms;1,597ms
BQOiJzWjsR5hfeqeoLbbiA;3,526ms;1,4762ms;2,0498ms
E9WnmMQlo1Jw1yqwkp_GoA;2,8367ms;1,8669ms;0,9698ms
BIZSX3aczb0WOx6Yok8Qqg;17,0031ms;0,8163ms;16,1868ms
BQOiJzWjsR5hfeqeoLbbiA;1,1667ms;0,4629ms;0,7038ms
5DQJldZiE79YW0BbHMMoYw;2,3048ms;1,4146ms;0,8902ms
E9WnmMQlo1Jw1yqwkp_GoA;3,163ms;1,5302ms;1,6328ms
E9WnmMQlo1Jw1yqwkp_GoA;1,2274ms;0,3335ms;0,8939ms
BQOiJzWjsR5hfeqeoLbbiA;2,3708ms;1,277ms;1,0938ms
BQOiJzWjsR5hfeqeoLbbiA;1,2418ms;0,3102ms;0,9316ms
5DQJldZiE79YW0BbHMMoYw;3,2283ms;2,1231ms;1,1052ms
E9WnmMQlo1Jw1yqwkp_GoA;2,0864ms;1,1666ms;0,9198ms
5DQJldZiE79YW0BbHMMoYw;1,6062ms;0,6464ms;0,9598ms
E9WnmMQlo1Jw1yqwkp_GoA;2,2741ms;1,2007ms;1,0734ms
BQOiJzWjsR5hfeqeoLbbiA;2,6889ms;1,4804ms;1,2085ms
7tNFXLJAqiMzsh3Bu2WxxQ;15,2311ms;0,2601ms;14,971ms
BQOiJzWjsR5hfeqeoLbbiA;1,2756ms;0,3189ms;0,9567ms
5DQJldZiE79YW0BbHMMoYw;2,4244ms;1,3025ms;1,1219ms
Wl97MJrVsLXItT_uHf5peA;16,9577ms;1,0045ms;15,9532ms
E9WnmMQlo1Jw1yqwkp_GoA;2,5053ms;1,0655ms;1,4398ms
BQOiJzWjsR5hfeqeoLbbiA;1,7729ms;0,401ms;1,3719ms
BIZSX3aczb0WOx6Yok8Qqg;19,7642ms;0,9629ms;18,8013ms
5DQJldZiE79YW0BbHMMoYw;6,0556ms;3,6204ms;2,4352ms
E9WnmMQlo1Jw1yqwkp_GoA;4,3501ms;2,9816ms;1,3685ms
BQOiJzWjsR5hfeqeoLbbiA;4,4979ms;3,4063ms;1,0916ms
E9WnmMQlo1Jw1yqwkp_GoA;3,0097ms;0,5897ms;2,42ms
BQOiJzWjsR5hfeqeoLbbiA;3,6888ms;2,4016ms;1,2872ms
E9WnmMQlo1Jw1yqwkp_GoA;1,4608ms;0,2801ms;1,1807ms
5DQJldZiE79YW0BbHMMoYw;4,8948ms;3,4475ms;1,4473ms
7tNFXLJAqiMzsh3Bu2WxxQ;19,4506ms;0,6233ms;18,8273ms
BIZSX3aczb0WOx6Yok8Qqg;16,0264ms;0,3484ms;15,678ms
Wl97MJrVsLXItT_uHf5peA;17,2714ms;1,0765ms;16,1949ms
5DQJldZiE79YW0BbHMMoYw;4,4593ms;3,2095ms;1,2498ms
E9WnmMQlo1Jw1yqwkp_GoA;4,675ms;2,636ms;2,039ms
BQOiJzWjsR5hfeqeoLbbiA;6,1221ms;3,7629ms;2,3592ms
E9WnmMQlo1Jw1yqwkp_GoA;2,4651ms;0,5229ms;1,9422ms
5DQJldZiE79YW0BbHMMoYw;2,9105ms;0,3836ms;2,5269ms
BQOiJzWjsR5hfeqeoLbbiA;4,1252ms;2,3432ms;1,782ms
E9WnmMQlo1Jw1yqwkp_GoA;3,2418ms;1,6236ms;1,6182ms
5DQJldZiE79YW0BbHMMoYw;3,5381ms;1,7278ms;1,8103ms
BQOiJzWjsR5hfeqeoLbbiA;1,4901ms;0,4835ms;1,0066ms
5DQJldZiE79YW0BbHMMoYw;1,2764ms;0,3406ms;0,9358ms
BQOiJzWjsR5hfeqeoLbbiA;1,7612ms;0,5444ms;1,2168ms
E9WnmMQlo1Jw1yqwkp_GoA;2,8078ms;1,5273ms;1,2805ms
BIZSX3aczb0WOx6Yok8Qqg;14,423ms;0,3345ms;14,0885ms
5DQJldZiE79YW0BbHMMoYw;2,5421ms;1,2861ms;1,256ms
BQOiJzWjsR5hfeqeoLbbiA;1,476ms;0,4918ms;0,9842ms
5DQJldZiE79YW0BbHMMoYw;1,8948ms;0,4798ms;1,415ms
E9WnmMQlo1Jw1yqwkp_GoA;2,8192ms;0,8276ms;1,9916ms
7tNFXLJAqiMzsh3Bu2WxxQ;17,2356ms;1,5449ms;15,6907ms
Wl97MJrVsLXItT_uHf5peA;17,1643ms;1,0556ms;16,1087ms
5DQJldZiE79YW0BbHMMoYw;2,7047ms;0,6966ms;2,0081ms
BQOiJzWjsR5hfeqeoLbbiA;3,1576ms;1,5646ms;1,593ms
E9WnmMQlo1Jw1yqwkp_GoA;2,9007ms;1,8279ms;1,0728ms
5DQJldZiE79YW0BbHMMoYw;3,5651ms;1,2223ms;2,3428ms
5DQJldZiE79YW0BbHMMoYw;1,8152ms;0,3405ms;1,4747ms
E9WnmMQlo1Jw1yqwkp_GoA;2,9854ms;1,5233ms;1,4621ms
BQOiJzWjsR5hfeqeoLbbiA;3,0724ms;1,6013ms;1,4711ms
